epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,34222,1.41228,1.18165,1.38889,0.67243,0.58655,0.64263,0.33268,1.6033,1.296,1.57306,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,34585.4,1.40525,1.17978,1.38244,0.67143,0.58856,0.64283,0.33306,1.60399,1.29587,1.57291,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,34974.7,1.40151,1.17131,1.3778,0.67603,0.58845,0.64324,0.33289,1.60447,1.29597,1.57264,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,35357.6,1.40273,1.16367,1.37777,0.67369,0.58995,0.64323,0.33307,1.60519,1.29591,1.57242,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,35736.5,1.39279,1.15512,1.37373,0.67227,0.59039,0.64314,0.33319,1.60539,1.29558,1.57186,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,36117.1,1.39251,1.14422,1.3671,0.68271,0.58484,0.64332,0.33351,1.60653,1.29455,1.57237,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,36505.4,1.38331,1.13877,1.36302,0.68171,0.58548,0.64318,0.33357,1.60735,1.29395,1.57232,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,36886.6,1.38314,1.14034,1.3611,0.68038,0.58714,0.64367,0.33339,1.60843,1.29341,1.57264,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,37256.1,1.37693,1.12879,1.36157,0.68033,0.58753,0.64332,0.33311,1.60946,1.29345,1.5727,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,37643,1.37387,1.12203,1.35235,0.68457,0.58274,0.64217,0.3329,1.61079,1.29345,1.57329,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,38028.3,1.36166,1.11,1.34929,0.68061,0.5835,0.64214,0.33284,1.61172,1.2927,1.57354,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,38412,1.36412,1.1108,1.34976,0.68389,0.58238,0.64182,0.33288,1.61333,1.29275,1.57427,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,38801.7,1.35136,1.09149,1.34102,0.68485,0.58207,0.64236,0.33286,1.61448,1.29393,1.57457,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
