epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
139,62890,1.14825,0.83582,1.17867,0.69417,0.56618,0.63066,0.32117,1.69204,1.3692,1.60485,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,63324.8,1.14402,0.82764,1.17956,0.69071,0.56827,0.62937,0.32045,1.69449,1.3736,1.60689,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,63776.8,1.08593,0.68791,1.15906,0.68446,0.57267,0.62878,0.32014,1.69715,1.37707,1.60886,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,64225.3,1.06375,0.66793,1.14702,0.68415,0.57217,0.6275,0.31898,1.69946,1.38194,1.61035,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,64682.6,1.04822,0.65838,1.1387,0.67153,0.58121,0.62675,0.31832,1.70237,1.38724,1.61284,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,65149.5,1.04261,0.64898,1.13619,0.69073,0.56861,0.6261,0.31817,1.70488,1.39283,1.61489,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,65619.3,1.02593,0.64235,1.12688,0.68919,0.5687,0.62476,0.3171,1.70788,1.39774,1.61741,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,66078.7,1.02093,0.63109,1.12375,0.68361,0.57249,0.62409,0.31652,1.71118,1.40205,1.62058,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,66510.4,1.01377,0.6264,1.11944,0.68122,0.57432,0.62293,0.3157,1.71372,1.40669,1.62322,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,66942.9,1.006,0.62353,1.11338,0.68247,0.57177,0.62143,0.31487,1.71692,1.41114,1.62634,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,67389.7,0.99882,0.61236,1.11098,0.68492,0.56907,0.621,0.31462,1.71913,1.4156,1.62877,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,67829.4,0.99279,0.60939,1.10766,0.68567,0.56574,0.61931,0.31356,1.72255,1.41958,1.6322,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
