epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
99,31942.8,1.35922,1.2164,1.33211,0.65805,0.58687,0.63818,0.3322,1.61447,1.38651,1.56472,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,32257.8,1.35334,1.20419,1.32655,0.65853,0.58648,0.63811,0.33189,1.61558,1.38633,1.56475,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,32561.6,1.34985,1.20172,1.32042,0.66509,0.582,0.63724,0.33154,1.61706,1.38649,1.56519,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,32863.1,1.34523,1.19636,1.32218,0.66732,0.5844,0.63695,0.33174,1.61888,1.38686,1.56595,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,33183.4,1.33798,1.17922,1.30984,0.66545,0.58501,0.63625,0.33178,1.6205,1.38643,1.56647,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,33504.5,1.33502,1.17535,1.30832,0.66509,0.58325,0.63554,0.33119,1.62227,1.38566,1.5667,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,33825.5,1.33726,1.17631,1.31107,0.6615,0.58742,0.63606,0.33111,1.62374,1.38573,1.5676,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,34146.6,1.32453,1.15966,1.30283,0.66766,0.58299,0.63534,0.33077,1.62585,1.38687,1.56829,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,34472.1,1.32052,1.15501,1.29848,0.667,0.58295,0.63561,0.33098,1.62771,1.38748,1.56928,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,34806.8,1.3104,1.14801,1.28872,0.66638,0.58242,0.63496,0.3306,1.62941,1.38725,1.56975,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,35138.8,1.31146,1.14763,1.28946,0.66688,0.58027,0.63401,0.33007,1.63083,1.38792,1.57031,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,35468.4,1.29877,1.1319,1.28185,0.6704,0.57845,0.63381,0.3298,1.63284,1.3881,1.57135,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
