epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,41181.5,1.21322,1.02571,1.2212,0.66819,0.56946,0.61582,0.31721,1.67066,1.44933,1.5858,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,41505.7,1.2081,1.01546,1.21275,0.66716,0.56782,0.6144,0.31643,1.67231,1.45218,1.58662,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,41828.6,1.19991,1.01251,1.2113,0.66828,0.56476,0.61352,0.31591,1.67587,1.45384,1.58908,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,42164.5,1.19797,1.00775,1.20765,0.67,0.56638,0.61285,0.31543,1.67885,1.45655,1.5913,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,42490.9,1.19524,1.00611,1.2061,0.67028,0.56518,0.61051,0.31456,1.68132,1.45885,1.59321,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,42826.5,1.18625,0.99807,1.20028,0.66827,0.56687,0.61103,0.31403,1.68392,1.4617,1.5949,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,43161.5,1.1789,0.98867,1.19599,0.66904,0.56494,0.61058,0.31375,1.68622,1.46486,1.59638,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,43499.1,1.17747,0.98499,1.19485,0.66892,0.56392,0.6094,0.31335,1.68933,1.4677,1.59875,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,43831.6,1.17065,0.97837,1.19312,0.66547,0.56334,0.60756,0.31267,1.6924,1.47064,1.60093,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,44155,1.1649,0.97354,1.18787,0.66203,0.56592,0.60788,0.31222,1.69542,1.473,1.60333,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
