epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,25309.1,1.50982,1.4955,1.62707,0.65834,0.57274,0.6356,0.33118,1.58695,1.38373,1.72599,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,25747.8,1.5107,1.48386,1.6293,0.65192,0.57721,0.63455,0.3313,1.5876,1.38218,1.72578,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,26191.5,1.50615,1.48961,1.6222,0.65214,0.57607,0.63461,0.33145,1.58726,1.38019,1.72468,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,26633.3,1.507,1.47338,1.62609,0.65587,0.57548,0.63471,0.33134,1.58751,1.37871,1.7243,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,27085.5,1.50002,1.46187,1.61659,0.65623,0.57497,0.63528,0.33159,1.58763,1.37744,1.7239,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,27525.9,1.49018,1.45036,1.60659,0.6656,0.56836,0.63524,0.33183,1.58845,1.37644,1.72331,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,27965,1.48945,1.45457,1.60652,0.66156,0.57175,0.63689,0.33206,1.58861,1.37495,1.72268,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,28418.4,1.48961,1.44521,1.60715,0.65934,0.57301,0.63646,0.33231,1.58848,1.37447,1.72201,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,28865.3,1.48639,1.43731,1.60055,0.66475,0.57223,0.63857,0.33294,1.5884,1.37335,1.72128,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,29310,1.48529,1.43015,1.59311,0.65813,0.5777,0.63938,0.33329,1.58871,1.37202,1.72032,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,29750.1,1.4795,1.42268,1.58875,0.65898,0.57586,0.63902,0.33315,1.58859,1.37086,1.71893,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,30196.1,1.47583,1.41266,1.58924,0.64906,0.58004,0.63817,0.33335,1.58831,1.36967,1.71799,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,30643.1,1.47137,1.40317,1.5839,0.64693,0.58223,0.63825,0.33342,1.58797,1.3685,1.71717,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,31092.3,1.46803,1.38271,1.57114,0.64669,0.5826,0.63877,0.33403,1.5886,1.3664,1.71663,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,31531.7,1.46706,1.38849,1.57263,0.64662,0.58197,0.63907,0.33496,1.58902,1.36607,1.71588,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,31984.8,1.46479,1.386,1.57714,0.6459,0.58201,0.63949,0.33514,1.58953,1.3654,1.7153,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
